A1_0,A1_1,A4_0,A4_1,A5_0,A5_1,A6_0,A6_1,A6_2,A6_3,A7_0,A7_1,A7_2,A7_3,A9_0,A9_1,A10_0,A10_1,A12_0,A12_1,A13_0,A13_1,A2,A3,A8,A11,A14,A15,Class
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,-0.2551834573918655,-0.317752643955217,-0.17127004960746606,0.90593812987343,-0.23999751513404993,0.26103494998690374,1
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,-1.7093674120127014,0.004004219336431572,-0.3076646359281282,0.7045157264660926,1.3060764032669747,-0.10587429089800822,1
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,-0.0027299099111889147,-0.030607076714861303,-0.24438879691338805,-0.5040186939779314,-1.0724988558115247,0.8161613923226428,1
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,-0.22298274980504448,-0.38633428613092696,0.6625648956312212,-0.5040186939779314,1.4368980425162923,-0.1550241269043983,1
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,-0.15278520726577474,3.5619172634239638,0.782085924881286,-0.5040186939779314,-0.3589262780879749,-0.19312477497136735,1
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0.9903399120663704,-0.22962202900979534,0.5641358127194032,-0.5040186939779314,-0.5254265462234698,-0.19312477497136735,1
1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-0.38398628773914945,-0.3901799856921817,-0.3294596471443165,-0.5040186939779314,-0.4778550410418999,-0.19312477497136735,1
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,-0.23908310359845497,-0.35428678978713724,1.1617409589697272,1.7116277435027794,0.6519682070203874,-0.1390218547162713,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,-0.10448414588554325,0.5302241093014585,0.2829098615427802,-0.5040186939779314,1.0682188773591248,-0.19312477497136735,1
0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1.0489451998743846,-0.27096329929328405,-0.06862257742799863,1.1073605332807674,0.7114325884973499,-0.16226325003712241,1
1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.576882826651589,-0.09790681903681966,-0.2795420408104659,0.30167091965141796,-1.0724988558115247,0.1084418544786927,1
0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,-1.342279345522942,-0.3030107956370737,-0.20923555301631017,0.5030933230587553,-0.7157125669497498,-0.18207558703194632,1
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,-1.711943468619647,-0.3901799856921817,0.43055348591050724,1.1073605332807674,-0.12106875218012497,-0.1929342717310325,1
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,-0.3137887451998797,-0.37383576255684897,-0.3294596471443165,-0.30259629057059406,3.9225091882533247,-0.18188508379161147,1
1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,2.471572461060136,-0.38665476109436486,-0.33227190665608275,1.7116277435027794,-1.0724988558115247,0.07357976149741602,1
1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-0.4161869953259704,-0.38793666094811646,-0.33156884177814117,0.30167091965141796,-0.7751769484267124,0.08596247211918097,1
0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0.35147787354384197,-0.3382630416152424,-0.10377582132507651,-0.30259629057059406,1.4963624239932547,1.3309011477073946,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.21752292998266665,-0.3895390357653059,-0.20923555301631017,1.7116277435027794,-0.8822128350852448,-0.09025302519055091,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,-0.10448414588554325,-0.389218560801868,-0.33156884177814117,0.10024851624408064,-1.0724988558115247,-0.19312477497136735,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.7971356665454445,0.12963040500408718,-0.3217259334869594,1.510205340095442,0.033538639659977505,0.7022404546024054,1
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.7913395391798167,-0.389218560801868,-0.2415765374016218,0.5030933230587553,-0.4302835358603299,0.01585727967595791,1
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.31412505274312963,-0.36454198861715,0.6063197053958966,1.1073605332807674,0.7292719029404386,0.43363088573027353,1
0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,-1.6990631855849188,-0.3898595107287438,-0.3294596471443165,-0.30259629057059406,2.2575065068983746,-0.19312477497136735,1
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,-1.4131209022139484,-0.2549395511213892,-0.24438879691338805,-0.5040186939779314,0.26544972742013123,-0.19312477497136735,1
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0.37852646791677164,-0.38825713591155436,0.036837154263235014,-0.5040186939779314,-0.15674738106630245,-0.19312477497136735,1
1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0.08292397226975493,-0.38633428613092696,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,2.3238040363326085,1
0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,3.0028841362426824,0.17770164951977174,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,1
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,2.401374918520866,-0.38473191131373746,-0.20923555301631017,1.3087829366881047,-1.0724988558115247,-0.0026215346365220825,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1.5963572288503414,-0.38633428613092696,-0.27251139203105035,1.3087829366881047,-1.0724988558115247,-0.19312477497136735,1
0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,-0.007882023125080273,-0.33505829198086345,-0.33156884177814117,0.5030933230587553,-0.12106875218012497,0.9074124444430337,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,-0.09417991945776052,-0.37255386270309737,-0.3118830251957776,0.90593812987343,-0.5016407936326849,0.7830138285043797,1
0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.21752292998266665,-0.3703105379590321,1.864805836911285,1.1073605332807674,0.8898257329282373,0.03547911343044697,1
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,-1.7080793837092285,-0.3671057883246531,-0.03346933353092075,0.10024851624408064,0.7827898462697048,-0.16454928892114054,1
0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.47512859067723456,-0.2228920547775995,-0.27251139203105035,-0.5040186939779314,0.6519682070203874,-0.19198175552935828,1
0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.7649349589586235,-0.38441143635029956,-0.27251139203105035,-0.5040186939779314,0.5925038255434248,-0.19312477497136735,1
0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,-0.0671313250848309,-0.3671057883246531,-0.3146952847075438,-0.5040186939779314,1.002808057734466,-0.1887432004436659,1
1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1.2421494453953106,-0.3901799856921817,1.3375071784551167,1.1073605332807674,1.2822906506761897,0.5991782015812541,1
1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,-1.5870047231827817,-0.389218560801868,-0.3146952847075438,0.10024851624408064,-0.5967838039958249,-0.018242800343979394,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,-1.5934448647001458,0.38280562612002583,-0.33086577690019964,1.7116277435027794,0.11678877372772499,0.3783849460331684,1
1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,-1.535483591043868,-0.37639956226435217,-0.2943064032472386,0.30167091965141796,1.1871476403130499,-0.0978731548039447,1
0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.1956264488236284,-0.3510820401527583,-0.3146952847075438,-0.5040186939779314,0.25950328927243493,-0.19312477497136735,0
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.43228734911938094,-0.383129536496548,-0.24438879691338805,-0.5040186939779314,0.11678877372772499,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,-0.21718662243941672,-0.20366355697132568,-0.27251139203105035,-0.5040186939779314,-0.0021399892261999894,-0.19312477497136735,0
1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.17952609503021788,-0.33505829198086345,-0.24438879691338805,-0.5040186939779314,0.5925038255434248,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.6840968824483211,-0.3898595107287438,-0.3294596471443165,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,1
0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.35662998675773333,-0.379924786862169,-0.32875658226637494,-0.5040186939779314,0.30707479445400493,-0.19312477497136735,0
0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1.3548519219491841,0.9436368121363455,-0.27251139203105035,-0.5040186939779314,2.0196489809905245,-0.19312477497136735,0
0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-1.7125874827713836,-0.3510820401527583,-0.24438879691338805,-0.5040186939779314,-0.23999751513404993,-0.19236276201002797,0
0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.05072326468293393,-0.2869870474651789,3.242812997676738,-0.1011738871632567,1.121736820688391,-0.1929342717310325,0
0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-1.7112994544679108,-0.3658238884709016,-0.3118830251957776,-0.30259629057059406,1.4250051662208998,-0.13921235795660614,0
0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,-0.48058841049961243,3.10684281534215,0.07902104693972847,-0.1011738871632567,0.11678877372772499,-0.19179125228902344,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.7430384777995852,1.0237555529958198,-0.24438879691338805,-0.5040186939779314,-0.12106875218012497,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0.16922186860243518,-0.3510820401527583,-0.3146952847075438,-0.1011738871632567,1.3060764032669747,-0.17255042501520407,0
0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,-0.2654876838196482,-0.3671057883246531,0.782085924881286,-0.30259629057059406,1.3060764032669747,-0.19141024580835372,0
0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.35147787354384197,-0.38665476109436486,-0.33227190665608275,-0.1011738871632567,-0.12106875218012497,-0.1929342717310325,0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.17952609503021788,-0.23891580294949435,-0.33086577690019964,-0.30259629057059406,1.6628626921287497,-0.18017055462859788,0
0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-0.5391936983076266,2.946605333623202,-0.24438879691338805,-0.5040186939779314,-0.3589262780879749,-0.12168605984580037,0
0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.2976883914064692,-0.3190345438089686,-0.24438879691338805,-0.5040186939779314,-0.12106875218012497,-0.19121974256801888,0
0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,-0.2654876838196482,-0.3382630416152424,-0.17408230911923228,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,1
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.5127891180864333,-0.3911414105824954,0.1352662371750531,-0.5040186939779314,-0.12106875218012497,-0.1929342717310325,0
0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.33568522635891795,-0.3658238884709016,0.1352662371750531,-0.5040186939779314,-0.12106875218012497,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,-0.19593415543211487,-0.38729571102124066,1.133618363852065,-0.5040186939779314,-0.5967838039958249,-0.19312477497136735,0
0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.5981352936588907,-0.30974076986926957,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,-0.0026215346365220825,0
0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.15827362802291603,-0.38697523605780276,-0.32875658226637494,-0.5040186939779314,0.28328904186321996,-0.19312477497136735,0
1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.4644880567062019,-0.17802555989629393,0.8383311151166106,-0.5040186939779314,0.23571753668164996,-0.19217225876969313,0
1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,-0.2493873300262377,-0.3510820401527583,-0.3146952847075438,-0.5040186939779314,-0.3589262780879749,-0.03900765354047753,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0.029470797675632075,-0.3818476366427964,-0.24438879691338805,-0.30259629057059406,0.5449323203618549,-0.17255042501520407,0
1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.7700870721725148,-0.38633428613092696,-0.33227190665608275,-0.5040186939779314,-0.6205695565866098,-0.19312477497136735,0
0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.3624261141233611,0.30268688526055154,-0.33227190665608275,-0.5040186939779314,-0.3589262780879749,-0.19312477497136735,0
1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.19593415543211487,-0.3683876881784047,-0.3146952847075438,-0.30259629057059406,0.3546462996355749,-0.19236276201002797,0
0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,-0.5552940521010371,-0.3123045695767728,-0.2647776783736932,-0.1011738871632567,-0.12106875218012497,-0.08129937289481318,0
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.909838143099318,-0.3895390357653059,-0.32875658226637494,-0.5040186939779314,-0.2994618966110124,-0.19312477497136735,0
0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,-1.59988500621751,2.6806111139697473,-0.2767297812986997,-0.5040186939779314,-0.5967838039958249,-0.1264486408541715,0
0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0.11512467985657591,0.7705803318798812,-0.3146952847075438,-0.5040186939779314,-0.4778550410418999,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.5659345860720698,-0.3671057883246531,-0.3217259334869594,-0.5040186939779314,0.3011283563063087,-0.19312477497136735,0
0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.47512859067723456,-0.3030107956370737,-0.3146952847075438,-0.5040186939779314,0.30707479445400493,-0.1550241269043983,0
0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0.30832892537750184,-0.3671057883246531,-0.3076646359281282,-0.5040186939779314,0.8303613514512749,-0.19312477497136735,0
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,-1.3873603361444915,-0.38889808583843016,-0.33016271202225805,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.6039314210245186,-0.3776814621181037,-0.3118830251957776,-0.5040186939779314,0.7649505318266161,-0.19274376849069766,0
0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.6786370626259433,0.46292436697950007,-0.21626620179572573,-0.5040186939779314,-1.0724988558115247,-0.09768265156360986,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.38398628773914945,-0.3639010386902742,-0.21626620179572573,-0.5040186939779314,-1.0724988558115247,-0.12625813761383667,0
0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,-0.174681688424813,-0.38825713591155436,-0.3146952847075438,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.07807956566435004,-0.28378229783079995,-0.3076646359281282,-0.5040186939779314,0.9492901144051998,-0.19312477497136735,0
1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.5395300058508765,-0.27096329929328405,-0.33227190665608275,0.7045157264660926,-1.0724988558115247,-0.1550241269043983,0
0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1.3709522757425945,-0.27096329929328405,-0.33156884177814117,-0.5040186939779314,-0.4778550410418999,-0.19274376849069766,0
1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,-0.7059933636073593,2.052480185631469,-0.24438879691338805,-0.30259629057059406,-1.0724988558115247,-0.1626442565177921,0
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-1.5805645816654175,-0.25814430075576816,-0.09674517254566094,-0.5040186939779314,-0.21621176254326493,-0.19312477497136735,0
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,-1.5870047231827817,-0.35428678978713724,-0.32875658226637494,-0.5040186939779314,-0.4778550410418999,-0.18017055462859788,0
1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,-0.206882396011634,-0.36454198861715,-0.04049998231033633,-0.30259629057059406,0.11678877372772499,-0.19102923932768404,0
1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.36788593394573893,-0.3895390357653059,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.07228343829872226,-0.2869870474651789,-0.17127004960746606,-0.30259629057059406,1.4012194136301148,-0.1891242069243356,0
1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0.781035312752034,0.14244940354160307,-0.3146952847075438,-0.5040186939779314,-1.0724988558115247,-0.11882851124077769,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.7111454768212507,-0.27096329929328405,-0.33156884177814117,-0.5040186939779314,-0.3589262780879749,-0.18969571664534013,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.11512467985657591,-0.27096329929328405,-0.3146952847075438,-0.30259629057059406,-0.8346413299036748,-0.16378727595980117,0
0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.2925362781925778,-0.38825713591155436,-0.27251139203105035,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.1956264488236284,-0.379924786862169,-0.21626620179572573,-0.5040186939779314,0.21193178409086497,-0.19312477497136735,0
1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,-1.5741244401480532,-0.38633428613092696,0.2829098615427802,-0.5040186939779314,-0.12106875218012497,-0.19312477497136735,0
0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.34052963296432287,-0.3898595107287438,-0.3217259334869594,-0.5040186939779314,-0.3589262780879749,-0.19312477497136735,0
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.27612821779068086,-0.38633428613092696,-0.3294596471443165,-0.5040186939779314,-0.12106875218012497,-0.19312477497136735,0
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.32442927917091235,-0.3898595107287438,-0.3294596471443165,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,-0.3247369857793988,-0.014583328542966454,-0.3146952847075438,-0.5040186939779314,-0.0021399892261999894,-0.19312477497136735,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.5713944058944476,-0.37383576255684897,-0.20923555301631017,-0.30259629057059406,-0.5967838039958249,-0.19217225876969313,0
0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.22782715641044937,-0.3895390357653059,-0.27251139203105035,-0.5040186939779314,0.42600355740792994,-0.19312477497136735,0
0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1.612457582643752,-0.3257645180411644,-0.3217259334869594,-0.5040186939779314,-0.3589262780879749,-0.1929342717310325,0
0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1.3123469879345804,1.4788300010776334,-0.2936033383692971,-0.5040186939779314,1.692594882867231,-0.16454928892114054,0
0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.061979211870939535,3.7221547451429124,-0.32875658226637494,-0.5040186939779314,-1.0724988558115247,-0.19274376849069766,0
1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1.5107033466693975,-0.12354481611185143,-0.32875658226637494,-0.5040186939779314,0.3546462996355749,-0.17083589585219044,0
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.6786370626259433,-0.383129536496548,-0.31750754421931005,-0.5040186939779314,0.47357506258949994,-0.14626097784899542,0
1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0.9523430771139216,-0.35781201438495414,0.1352662371750531,-0.5040186939779314,0.3546462996355749,-0.147975507012009,0
1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.24392751020385986,3.0267240744826758,-0.27251139203105035,1.9130501469101167,-0.30540833475870865,-0.19255326525036282,0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,-0.47479228313398464,-0.1587970620900201,-0.3294596471443165,-0.30259629057059406,-0.4778550410418999,-0.1929342717310325,0
1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.5713944058944476,-0.06393647291240259,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,-0.18359961295462507,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.43228734911938094,-0.3510820401527583,-0.33227190665608275,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-1.59988500621751,-0.3818476366427964,-0.3118830251957776,-0.5040186939779314,0.5925038255434248,-0.12378159548948367,0
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.06682361847634442,-0.3908209356190575,-0.33016271202225805,-0.5040186939779314,-0.025925741816984985,-0.09082453491155544,0
0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,-0.6254915946403069,-0.2857051476114273,-0.09674517254566094,-0.5040186939779314,-0.23999751513404993,-0.19274376849069766,0
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0.620031774817929,-0.3671057883246531,0.07902104693972847,-0.5040186939779314,0.3546462996355749,-0.19255326525036282,0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0.8879416619402797,-0.2857051476114273,-0.3076646359281282,-0.5040186939779314,1.3060764032669747,-0.19312477497136735,0
0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.36788593394573893,2.8408485956886955,-0.24438879691338805,-0.5040186939779314,0.47357506258949994,-0.19312477497136735,0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.2654876838196482,-0.3671057883246531,-0.33086577690019964,-0.1011738871632567,0.11678877372772499,-0.11806649827943831,0
1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,-0.09933203267165189,-0.34787729051837935,-0.33086577690019964,-0.30259629057059406,0.11678877372772499,-0.1929342717310325,0
0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.5713944058944476,-0.3254440430777265,-0.3294596471443165,-0.5040186939779314,0.5925038255434248,-0.0502473447202334,0
0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,-1.7029272704953373,0.6904615910204069,0.25056887715746856,-0.5040186939779314,-1.0724988558115247,-0.19312477497136735,0
